timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788511579.636852678	200.45%	688.2MiB / 1GiB				721469440	724652032	558424064	0	161161216	1773568	13	13
1788511581.650204218	199.15%	687.5MiB / 1GiB				720887808	724652032	558424064	0	161316864	1085440	13	13
1788511583.853580791	199.92%	729MiB / 1GiB				765366272	766652416	558600192	0	161300480	45289472	13	13
1788511585.860737862	199.26%	729.5MiB / 1GiB				764956672	767299584	558600192	0	160874496	45101056	13	13
1788511587.869326010	199.03%	727.4MiB / 1GiB				762707968	767299584	557858816	0	160415744	43913216	13	13
1788511589.878367547	199.92%	674.7MiB / 1GiB				707416064	767299584	557690880	0	104304640	45207552	13	13
1788511591.885254574	200.70%	674.2MiB / 1GiB				707174400	767299584	557690880	0	104230912	44830720	13	13
1788511593.892725785	200.65%	674.3MiB / 1GiB				707055616	767299584	557690880	0	104288256	44568576	13	13
1788511595.901134234	199.13%	673.9MiB / 1GiB				706650112	767299584	557690880	0	104075264	44687360	13	13
1788511597.912634130	199.46%	673.1MiB / 1GiB				705564672	767299584	557690880	0	103870464	43745280	13	13
1788511599.923517973	200.52%	674.3MiB / 1GiB				707006464	767299584	557690880	0	103841792	45293568	13	13
1788511601.931777047	199.08%	673.4MiB / 1GiB				706478080	767299584	557690880	0	103964672	44281856	13	13
1788511603.938942727	200.89%	673.5MiB / 1GiB				706445312	767299584	557690880	0	103985152	44507136	13	13
1788511605.945858060	201.11%	674.6MiB / 1GiB				707330048	767299584	557690880	0	103997440	45309952	13	13
1788511607.950337541	200.08%	673.7MiB / 1GiB				706179072	767299584	557690880	0	103858176	44355584	13	13
1788511609.962767202	201.18%	675.3MiB / 1GiB				708120576	767299584	557690880	0	104263680	45912064	13	13
1788511611.967656896	199.77%	674.8MiB / 1GiB				707596288	767299584	557690880	0	104624128	44920832	13	13
1788511613.983928444	199.46%	673.9MiB / 1GiB				706613248	767299584	557690880	0	104304640	44183552	13	13
1788511615.989397605	200.30%	675.1MiB / 1GiB				707936256	767299584	557690880	0	104439808	45719552	13	13
1788511618.006578070	200.57%	674.5MiB / 1GiB				707227648	767299584	557690880	0	104259584	44806144	13	13
1788511620.005233635	199.71%	675.2MiB / 1GiB				708022272	767299584	557690880	0	104382464	45740032	13	13
1788511622.022164856	200.37%	674.8MiB / 1GiB				707624960	767299584	557690880	0	104349696	45314048	13	13
1788511624.021287352	200.66%	674.3MiB / 1GiB				706789376	767299584	557690880	0	104554496	44453888	13	13
1788511626.029993326	201.20%	676.2MiB / 1GiB				708997120	767299584	557690880	0	104583168	46354432	13	13
1788511628.035788439	200.36%	675MiB / 1GiB				707756032	767299584	557690880	0	104333312	45342720	13	13
1788511630.051486699	201.21%	674.5MiB / 1GiB				707293184	767299584	557690880	0	104300544	45244416	13	13
1788511632.061212286	201.53%	674.2MiB / 1GiB				706899968	767299584	557690880	0	104042496	44982272	13	13
1788511634.065628834	200.12%	674.6MiB / 1GiB				707317760	767299584	557690880	0	104054784	45264896	13	13
1788511636.074092009	201.34%	675.5MiB / 1GiB				708075520	767299584	557690880	0	104226816	46080000	13	13
1788511638.082831092	199.94%	675.1MiB / 1GiB				707899392	767299584	557690880	0	104247296	45699072	13	13
1788511640.094619606	200.29%	675.1MiB / 1GiB				707833856	767299584	557690880	0	104202240	46026752	13	13
1788511642.104661947	200.07%	675.7MiB / 1GiB				708276224	767299584	557690880	0	104325120	46002176	13	13
1788511644.109140575	200.19%	673.8MiB / 1GiB				706510848	767299584	557690880	0	103895040	44916736	13	13
1788511646.118872769	200.61%	674.2MiB / 1GiB				706641920	767299584	557690880	0	103804928	44969984	13	13
1788511648.125446694	199.61%	673.7MiB / 1GiB				706658304	767299584	557690880	0	103768064	44802048	13	13
1788511650.130268717	11.63%	681.5MiB / 1GiB				714633216	767299584	557690880	0	113217536	43724800	13	13
1788511652.144193324	0.06%	680.2MiB / 1GiB				713281536	767299584	557690880	0	111865856	43724800	13	13
1788511654.154395832	0.07%	680.2MiB / 1GiB				713256960	767299584	557690880	0	111841280	43724800	13	13
1788511656.179740299	79.19%	651.9MiB / 1GiB				683515904	767299584	557690880	0	77094912	48730112	13	13
1788511658.183457074	0.06%	651.9MiB / 1GiB				683515904	767299584	557690880	0	77094912	48730112	13	13
1788511660.201840957	48.16%	642.7MiB / 1GiB				673382400	767299584	557690880	0	56885248	58204160	13	13
1788511662.203792764	0.06%	617.9MiB / 1GiB				647950336	767299584	557690880	0	40935424	49324032	13	13
1788511664.214594714	0.07%	617.9MiB / 1GiB				647950336	767299584	557690880	0	40935424	49324032	13	13
